30-12-15,-0.0041242
31-12-15,0.0063448
05-01-16,-0.0008535
06-01-16,-0.0056072
07-01-16,-0.0223098
08-01-16,0.0043669
11-01-16,-0.0049333
12-01-16,-0.0070798
13-01-16,0.0069372
14-01-16,-0.0033852
15-01-16,-0.0131355
18-01-16,-0.0116701
19-01-16,0.0114406
20-01-16,-0.0169198
21-01-16,-0.0044464
22-01-16,0.0200157
25-01-16,0.0018457
27-01-16,0.0002152
28-01-16,-0.0017613
29-01-16,0.0187079
01-02-16,-0.0010048
02-02-16,-0.0132876
03-02-16,-0.0125745
04-02-16,0.0057323
05-02-16,0.0114938
08-02-16,-0.0135998
09-02-16,-0.0120545
10-02-16,-0.0113042
11-02-16,-0.0331707
12-02-16,0.0006594
15-02-16,0.026071
16-02-16,-0.016013
17-02-16,0.0085412
18-02-16,0.0117184
19-02-16,0.0026419
22-02-16,0.0033006
23-02-16,-0.0172782
24-02-16,-0.0127785
25-02-16,-0.0068531
26-02-16,0.0084856
29-02-16,-0.0060742
01-03-16,0.0336694
02-03-16,0.0202914
03-03-16,0.0144867
04-03-16,0.0013042
08-03-16,-0.0000067
09-03-16,0.0062122
10-03-16,-0.006061
11-03-16,0.0032126
14-03-16,0.0038015
15-03-16,-0.0103664
16-03-16,0.0051135
17-03-16,0.0018403
18-03-16,0.0122196
21-03-16,0.0131372
22-03-16,0.0013823
23-03-16,0.0002074
28-03-16,-0.0131407
29-03-16,-0.0023769
30-03-16,0.0181914
31-03-16,0.0004137
01-04-16,-0.0032759
04-04-16,0.0059315
05-04-16,-0.0200546
06-04-16,0.0014665
07-04-16,-0.0089174
08-04-16,0.0011595
11-04-16,0.0153801
12-04-16,0.0048948
13-04-16,0.0183553
18-04-16,0.0081842
20-04-16,0.0000063
21-04-16,-0.0003412
22-04-16,-0.0016115
25-04-16,-0.0056018
26-04-16,0.0136982
27-04-16,0.0021664
28-04-16,-0.016623
29-04-16,0.0003249
02-05-16,-0.0055925
03-05-16,-0.0075456
04-05-16,-0.0052214
05-05-16,0.0037566
06-05-16,-0.000265
09-05-16,0.0171462
10-05-16,0.002765
11-05-16,-0.004938
12-05-16,0.0065678
13-05-16,-0.0108222
16-05-16,0.005867
17-05-16,0.0038164
18-05-16,-0.0026107
19-05-16,-0.0110227
20-05-16,-0.0043297
23-05-16,-0.0024066
24-05-16,0.0023024
25-05-16,0.02401
26-05-16,0.0169819
27-05-16,0.0107811
30-05-16,0.0026788
31-05-16,-0.0022498
01-06-16,0.0024326
02-06-16,0.0047678
03-06-16,0.000225
06-06-16,-0.0024024
07-06-16,0.0079746
08-06-16,0.0007984
09-06-16,-0.0083948
10-06-16,-0.0040896
13-06-16,-0.0072765
14-06-16,-0.0002158
15-06-16,0.0120547
16-06-16,-0.008024
17-06-16,0.0036176
20-06-16,0.0083596
21-06-16,-0.0022576
22-06-16,-0.0019709
23-06-16,0.0081366
24-06-16,-0.0219879
27-06-16,0.0007542
28-06-16,0.0040953
29-06-16,0.009369
30-06-16,0.0102084
01-07-16,0.0048987
04-07-16,0.0050851
05-07-16,-0.0041514
07-07-16,0.000234
08-07-16,-0.0017631
11-07-16,0.0173852
12-07-16,0.0062766
13-07-16,-0.0001819
14-07-16,0.0053407
15-07-16,-0.0027554
18-07-16,-0.0038284
19-07-16,0.0023329
20-07-16,0.0043735
21-07-16,-0.0065084
22-07-16,0.0036546
25-07-16,0.0110582
26-07-16,-0.005211
27-07-16,0.0029275
28-07-16,0.0058613
29-07-16,-0.0032078
01-08-16,-0.0002258
02-08-16,-0.0015804
03-08-16,-0.0090516
04-08-16,0.0007314
05-08-16,0.0154426
08-08-16,0.0032476
09-08-16,-0.0037996
10-08-16,-0.011863
11-08-16,0.001965
17-08-16,-0.0021406
18-08-16,0.005705
19-08-16,-0.0007321
22-08-16,-0.0043557
23-08-16,0.0003997
24-08-16,0.0020504
25-08-16,-0.0067165
26-08-16,-0.002287
29-08-16,0.0040712
30-08-16,0.0159048
31-08-16,0.004786
01-09-16,-0.0013145
02-09-16,0.0039888
06-09-16,0.0151368
07-09-16,-0.0028011
08-09-16,0.0038742
09-09-16,-0.0095839
12-09-16,-0.0170414
14-09-16,0.0012621
15-09-16,0.0018278
16-09-16,0.0042665
19-09-16,0.0032519
20-09-16,-0.0036897
21-09-16,0.0001424
22-09-16,0.0102881
23-09-16,-0.0040486
26-09-16,-0.0122855
27-09-16,-0.0019087
28-09-16,0.0044507
29-09-16,-0.0175984
30-09-16,0.0023164
03-10-16,0.0147424
04-10-16,0.0035535
05-10-16,-0.0028737
06-10-16,-0.0039342
07-10-16,-0.0013721
10-10-16,0.0012877
13-10-16,-0.0155533
14-10-16,0.0011723
17-10-16,-0.0073397
18-10-16,0.018485
19-10-16,-0.0021665
20-10-16,0.0046542
21-10-16,-0.00073
24-10-16,0.0018291
25-10-16,-0.0020267
26-10-16,-0.0087501
28-10-16,0.0026407
01-11-16,-0.0013603
02-11-16,-0.0130126
03-11-16,-0.003412
04-11-16,-0.0060342
07-11-16,0.0075055
08-11-16,0.0054725
09-11-16,-0.0130566
10-11-16,0.0111184
11-11-16,-0.0269126
15-11-16,-0.0226426
16-11-16,0.0003885
17-11-16,-0.0039018
18-11-16,-0.000724
21-11-16,-0.0179587
22-11-16,0.0092318
23-11-16,0.0038739
24-11-16,-0.0084398
25-11-16,0.0186805
28-11-16,0.0015528
29-11-16,0.0018765
30-11-16,0.010114
01-12-16,-0.0038421
02-12-16,-0.0129503
05-12-16,0.0051875
06-12-16,0.0017715
07-12-16,-0.0050472
08-12-16,0.017872
09-12-16,0.0018068
12-12-16,-0.0110086
13-12-16,0.0062417
14-12-16,-0.004786
15-12-16,-0.0035259
16-12-16,-0.0017354
19-12-16,-0.0043123
20-12-16,-0.0027084
21-12-16,-0.0026106
22-12-16,-0.0101968
23-12-16,0.0008334
26-12-16,-0.0097048
27-12-16,0.0157557
28-12-16,0.000249
29-12-16,0.0085565
30-12-16,0.0101436
02-01-17,-0.0007696
03-01-17,0.0015588
04-01-17,-0.0002136
05-01-17,0.0101703
06-01-17,-0.0036259
09-01-17,-0.0009401
10-01-17,0.0063805
11-01-17,0.0111057
12-01-17,0.003168
13-01-17,-0.0008148
16-01-17,0.0014821
17-01-17,-0.0017592
18-01-17,0.0022624
19-01-17,0.0021504
20-01-17,-0.0101659
23-01-17,0.0050483
24-01-17,0.0100459
25-01-17,0.014978
27-01-17,0.0044753
30-01-17,-0.0009837
31-01-17,-0.0082766
01-02-17,0.0181165
02-02-17,0.0020478
03-02-17,0.0007671
06-02-17,0.0068756
07-02-17,-0.0037211
08-02-17,0.0000855
09-02-17,0.0010663
10-02-17,0.0017258
13-02-17,0.0013078
14-02-17,-0.001448
15-02-17,-0.0076885
16-02-17,0.0061091
17-02-17,0.0049784
20-02-17,0.006518
21-02-17,0.0032266
22-02-17,0.0021387
23-02-17,0.0014114
27-02-17,-0.0047877
28-02-17,-0.0019221
01-03-17,0.0074553
02-03-17,-0.0051476
03-03-17,-0.0002472
06-03-17,0.0074066
07-03-17,-0.0018464
08-03-17,-0.0025261
09-03-17,0.0003026
10-03-17,0.0008457
14-03-17,0.017063
15-03-17,-0.0002421
16-03-17,0.0075841
17-03-17,0.0006937
20-03-17,-0.0036245
21-03-17,-0.0005861
22-03-17,-0.0099819
23-03-17,0.0061846
24-03-17,0.0023882
27-03-17,-0.006895
28-03-17,0.0061469
29-03-17,0.0047249
30-03-17,0.0032755
03-04-17,0.0069873
05-04-17,0.0029553
06-04-17,-0.0003454
07-04-17,-0.0068722
10-04-17,-0.0018318
11-04-17,0.0060502
12-04-17,-0.0036321
13-04-17,-0.0057207
17-04-17,-0.0012567
18-04-17,-0.0037365
19-04-17,-0.0001813
20-04-17,0.003614
21-04-17,-0.0018607
24-04-17,0.0108066
25-04-17,0.009617
26-04-17,0.0048621
27-04-17,-0.0010371
28-04-17,-0.0040784
02-05-17,0.0010479
03-05-17,-0.0001986
04-05-17,0.0051493
05-05-17,-0.0079702
08-05-17,0.0030963
09-05-17,0.0003006
10-05-17,0.0097082
11-05-17,0.0016052
12-05-17,-0.0022818
15-05-17,0.0047336
16-05-17,0.0070775
17-05-17,0.0014192
18-05-17,-0.0101094
19-05-17,-0.0001644
22-05-17,0.0010978
23-05-17,-0.0055201
24-05-17,-0.0027275
25-05-17,0.0159393
26-05-17,0.008975
29-05-17,0.0010214
30-05-17,0.0020458
31-05-17,-0.0003429
01-06-17,-0.0005353
02-06-17,0.0038894
05-06-17,0.0022375
06-06-17,-0.0039224
07-06-17,0.0027757
08-06-17,-0.0017229
09-06-17,0.0021768
12-06-17,-0.0053629
13-06-17,-0.0009879
14-06-17,0.001171
15-06-17,-0.0041693
16-06-17,0.0010441
19-06-17,0.0072486
20-06-17,-0.0004193
21-06-17,-0.0020615
22-06-17,-0.0003737
23-06-17,-0.0057165
27-06-17,-0.0066371
28-06-17,-0.0021186
29-06-17,0.0013538
30-06-17,0.0017677
03-07-17,0.0098835
04-07-17,-0.0001768
05-07-17,0.0025277
06-07-17,0.003834
07-07-17,-0.0009044
10-07-17,0.0108889
11-07-17,0.0015351
12-07-17,0.0030707
13-07-17,0.0077017
14-07-17,-0.0005409
17-07-17,0.0029941
18-07-17,-0.0089552
19-07-17,0.0073724
20-07-17,-0.0026567
21-07-17,0.0042489
24-07-17,0.0051588
25-07-17,-0.0001857
26-07-17,0.00563
27-07-17,-0.00001
28-07-17,-0.0006037
31-07-17,0.0062509
01-08-17,0.0037263
02-08-17,-0.0032775
03-08-17,-0.0067301
04-08-17,0.0052678
07-08-17,-0.0008941
08-08-17,-0.0078401
09-08-17,-0.0070652
10-08-17,-0.0088615
11-08-17,-0.0111454
14-08-17,0.0085833
16-08-17,0.0105317
17-08-17,0.0006922
18-08-17,-0.0067396
